sequence	root_dist-25x1.0	root_dist-26x1.0	root_dist-27x1.0	root_dist-28x1.0	root_dist-29x1.0	root_dist-30x1.0	root_dist-31x1.0	root_dist-32x1.0	root_dist-33x1.0	root_dist-34x1.0	root_dist-35x1.0	root_dist-36x1.0	root_dist-37x1.0	root_dist-38x1.0	root_dist-39x1.0	root_dist-40x1.0	root_dist-41x1.0	root_dist-42x1.0	root_dist-43x1.0	root_dist-44x1.0	root_dist-45x1.0	root_dist-46x1.0	root_dist-47x1.0	root_dist-48x1.0	root_dist-49x1.0	root_dist-50x1.0	root_dist-51x1.0	root_dist-52x1.0	root_dist-53x1.0	root_dist-54x1.0	root_dist-55x1.0	root_dist-56x1.0	root_dist-57x1.0	root_dist-58x1.0	root_dist-59x1.0	root_dist-60x1.0	root_dist-61x1.0	root_dist-62x1.0	root_dist-63x1.0	root_dist-64x1.0	root_dist-65x1.0	root_dist-66x1.0	root_dist-67x1.0	root_dist-68x1.0	root_dist-69x1.0	avg_clade-1x1.0	max_clade-2x1.0
Portugal/PT20710/2021	1	1	1	1	1	1	1	1	2	5	29	50	53	55	55	50	48	singleton	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT20835/2021	1	1	1	1	1	1	1	1	2	5	29	48	51	53	53	48	46	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT20635/2021	1	1	1	1	1	1	1	1	2	5	29	46	49	51	51	46	44	49	42	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	622	431
Portugal/PT21146/2021	1	1	1	1	1	1	1	1	2	5	29	45	48	50	50	45	43	48	41	34	29	23	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	489	430
Portugal/PT22296/2021	1	1	1	1	1	1	1	1	2	5	28	36	38	40	39	34	33	34	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	521	741
Portugal/PT21939/2021	1	1	1	1	1	1	1	1	2	5	28	36	38	40	39	34	33	singleton	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	455	539
Portugal/PT23274/2021	1	1	1	1	1	1	1	1	2	5	28	36	38	40	39	34	33	30	31	28	23	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	522	845
Portugal/PT21495/2021	1	1	1	1	1	1	1	1	2	5	28	36	38	40	39	34	33	30	31	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	523	846
Portugal/PT23176/2021	1	1	1	1	1	1	1	1	2	5	24	31	33	35	32	244	268	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	410	1168
Portugal/PT24654/2021	1	1	1	1	1	1	1	1	2	5	24	31	33	35	32	singleton	singleton	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	410	1168
Portugal/PT21776/2021	1	1	1	1	1	1	1	1	1	4	10	9	10	11	11	11	10	10	14	14	13	13	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	623	623
Portugal/PT20988/2021	1	1	1	1	1	1	1	1	8	22	83	158	182	207	221	223	243	270	278	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	636	356
Portugal/PT23717/2021	1	1	1	1	1	1	1	1	8	22	83	158	182	207	221	223	243	270	277	240	198	singleton	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	605	singleton
Portugal/PT24179/2021	1	1	1	1	1	1	1	1	8	22	83	158	182	207	221	223	243	270	276	239	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	637	singleton
Portugal/PT23860/2021	1	1	1	1	1	1	1	1	8	22	83	158	182	207	221	223	243	270	276	239	singleton	singleton	singleton	singleton	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	637	singleton
Portugal/PT20585/2021	1	1	1	1	1	1	1	1	8	21	80	155	179	204	218	220	singleton	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	567	785
Portugal/PT20591/2021	1	1	1	1	1	1	1	1	8	21	80	155	179	204	218	220	singleton	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	567	785
Portugal/PT20589/2021	1	1	1	1	1	1	1	1	8	21	80	155	179	204	218	220	238	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	567	784
Portugal/PT20590/2021	1	1	1	1	1	1	1	1	8	21	80	155	179	204	218	220	238	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	567	784
Portugal/PT22741/2021	1	1	1	1	1	1	1	1	8	21	79	153	177	202	216	218	236	264	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	477	671
Portugal/PT22943/2021	1	1	1	1	1	1	1	1	8	21	79	153	177	202	216	218	236	264	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	477	671
Portugal/PT20823/2021	1	1	1	1	1	1	1	1	8	21	77	149	173	198	212	214	232	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	638	930
Portugal/PT21098/2021	1	1	1	1	1	1	1	1	8	21	77	149	173	198	212	214	232	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	638	930
Portugal/PT22038/2021	1	1	1	1	1	1	1	1	8	21	76	148	171	195	209	211	229	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	609	931
Portugal/PT23552/2021	1	1	1	1	1	1	1	1	8	21	75	147	170	194	208	210	228	singleton	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	610	932
Portugal/PT23551/2021	1	1	1	1	1	1	1	1	8	21	75	147	170	194	208	210	228	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	610	932
Portugal/PT21588/2021	1	1	1	1	1	1	1	1	8	21	75	147	170	225	241	244	268	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	610	933
Portugal/PT20490/2021	1	1	1	1	1	1	1	1	8	21	67	138	162	187	singleton	singleton	singleton	singleton	singleton	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT22564/2021	1	1	1	1	1	1	1	1	8	21	63	122	singleton	singleton	singleton	singleton	singleton	singleton	singleton	singleton	singleton	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT23368/2021	1	1	1	1	1	1	1	1	8	21	63	121	143	165	167	168	179	204	201	179	158	137	109	90	90	62	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	611	371
Portugal/PT23369/2021	1	1	1	1	1	1	1	1	8	21	63	121	143	165	167	168	179	204	201	179	158	137	109	90	90	62	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	611	371
Portugal/PT22743/2021	1	1	1	1	1	1	1	1	8	21	62	113	130	150	153	156	165	190	186	160	134	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	612	285
Portugal/PT22744/2021	1	1	1	1	1	1	1	1	8	21	62	113	130	150	153	156	165	190	186	160	134	singleton	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	612	285
Portugal/PT24531/2021	1	1	1	1	1	1	1	1	8	21	62	112	129	149	152	155	164	189	singleton	singleton	singleton	singleton	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	612	singleton
Portugal/PT20985/2021	1	1	1	1	1	1	1	1	8	21	62	111	128	146	149	singleton	singleton	singleton	singleton	singleton	singleton	singleton	singleton	singleton	singleton	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	640	singleton
Portugal/PT21309/2021	1	1	1	1	1	1	1	1	8	21	61	104	122	139	142	145	268	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	396	357
Portugal/PT20857/2021	1	1	1	1	1	1	1	1	8	21	61	104	122	139	142	145	268	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	396	357
Portugal/PT21705/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	136	139	150	176	172	148	125	108	86	72	73	49	57	38	32	singleton	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT20926/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	135	137	148	174	170	146	123	104	82	69	71	47	56	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	575	768
Portugal/PT20925/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	135	137	148	174	170	146	123	104	82	69	71	47	56	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	575	768
Portugal/PT23399/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	135	137	148	174	170	146	123	104	82	69	70	45	54	34	26	9	singleton	singleton	singleton	singleton	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT23823/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	135	137	148	174	169	145	122	103	81	67	67	42	34	22	18	singleton	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	641	571
Portugal/PT23821/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	135	137	148	174	169	145	122	103	81	67	67	42	34	22	18	singleton	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	641	571
Portugal/PT22930/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	134	135	145	171	166	142	119	100	79	singleton	singleton	singleton	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	642	singleton
Portugal/PT21264/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	134	135	145	171	166	142	119	99	singleton	singleton	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	643	singleton
Portugal/PT20899/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	134	135	145	171	166	142	119	98	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	617	568
Portugal/PT23459/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	134	135	145	171	166	142	118	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	434	760
Portugal/PT23985/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	134	135	145	171	166	142	118	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	434	760
Portugal/PT22967/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	134	135	145	171	166	142	118	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	434	760
Portugal/PT22966/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	134	135	145	171	166	142	118	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	434	760
Portugal/PT23042/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	133	134	144	170	165	140	113	90	72	57	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	581	919
Portugal/PT24729/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	133	134	144	170	165	140	113	90	72	57	singleton	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	581	919
Portugal/PT23051/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	133	134	144	170	165	140	113	90	72	56	singleton	singleton	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT20749/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	133	134	143	169	164	138	111	88	69	51	50	36	28	singleton	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	644	singleton
Portugal/PT21061/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	133	134	143	169	164	138	111	88	69	51	50	35	22	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	645	923
Portugal/PT21062/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	133	134	143	169	164	138	111	88	69	51	50	35	22	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	645	923
Portugal/PT21994/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	133	134	143	169	164	138	111	88	69	51	49	singleton	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	553	984
Portugal/PT21999/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	133	134	143	169	164	138	111	88	69	51	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	553	1029
Portugal/PT22428/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	133	134	143	169	164	138	111	88	69	51	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	553	1029
Portugal/PT21105/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	133	134	143	169	164	138	111	88	69	51	singleton	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	553	singleton
