col2	col1	AdjRand	Simpson_col2	Simpson_col1	Wallace	AdjWallace	AdjWallaceIClow	AdjWallaceIChigh	col2_cluster	col1_cluster
MST-400x1.0	MST-399x1.0	0.5021053722897851	0.12292011374461898	0.2948263388987974	1.0	0.3352074057821664	0.26575281908930715	0.40466199247502566	10	11
MST-401x1.0	MST-400x1.0	1.0	0.12292011374461898	0.12292011374461898	1.0	1.0	1.0	1.0	10	10
MST-402x1.0	MST-401x1.0	1.0	0.12292011374461898	0.12292011374461898	1.0	1.0	1.0	1.0	10	10
MST-403x1.0	MST-402x1.0	1.0	0.12292011374461898	0.12292011374461898	1.0	1.0	1.0	1.0	10	10
MST-404x1.0	MST-403x1.0	1.0	0.12292011374461898	0.12292011374461898	1.0	1.0	1.0	1.0	10	10
MST-405x1.0	MST-404x1.0	1.0	0.12292011374461898	0.12292011374461898	1.0	1.0	1.0	1.0	10	10
MST-406x1.0	MST-405x1.0	1.0	0.12292011374461898	0.12292011374461898	1.0	1.0	1.0	1.0	10	10
MST-407x1.0	MST-406x1.0	1.0	0.12292011374461898	0.12292011374461898	1.0	1.0	1.0	1.0	10	10
MST-408x1.0	MST-407x1.0	1.0	0.12292011374461898	0.12292011374461898	1.0	1.0	1.0	1.0	10	10
MST-409x1.0	MST-408x1.0	1.0	0.12292011374461898	0.12292011374461898	1.0	1.0	1.0	1.0	10	10
MST-410x1.0	MST-409x1.0	1.0	0.12292011374461898	0.12292011374461898	1.0	1.0	1.0	1.0	10	10
MST-411x1.0	MST-410x1.0	1.0	0.12292011374461898	0.12292011374461898	1.0	1.0	1.0	1.0	10	10
MST-412x1.0	MST-411x1.0	1.0	0.12292011374461898	0.12292011374461898	1.0	1.0	1.0	1.0	10	10
MST-413x1.0	MST-412x1.0	0.9964057814210646	0.1221472178989853	0.12292011374461898	1.0	0.992837307125932	0.9785277138839114	1.0071469003679525	9	10
MST-414x1.0	MST-413x1.0	0.7911806151788311	0.08346865832307526	0.1221472178989853	1.0	0.6545068892123012	0.5599754806492635	0.7490382977753388	7	9
MST-415x1.0	MST-414x1.0	1.0	0.08346865832307526	0.08346865832307526	1.0	1.0	1.0	1.0	7	7
MST-416x1.0	MST-415x1.0	1.0	0.08346865832307526	0.08346865832307526	1.0	1.0	1.0	1.0	7	7
MST-417x1.0	MST-416x1.0	1.0	0.08346865832307526	0.08346865832307526	1.0	1.0	1.0	1.0	7	7
MST-418x1.0	MST-417x1.0	1.0	0.08346865832307526	0.08346865832307526	1.0	1.0	1.0	1.0	7	7
MST-419x1.0	MST-418x1.0	1.0	0.08346865832307526	0.08346865832307526	1.0	1.0	1.0	1.0	7	7
MST-420x1.0	MST-419x1.0	1.0	0.08346865832307526	0.08346865832307526	1.0	1.0	1.0	1.0	7	7
MST-421x1.0	MST-420x1.0	1.0	0.08346865832307526	0.08346865832307526	1.0	1.0	1.0	1.0	7	7
MST-422x1.0	MST-421x1.0	1.0	0.08346865832307526	0.08346865832307526	1.0	1.0	1.0	1.0	7	7
MST-423x1.0	MST-422x1.0	1.0	0.08346865832307526	0.08346865832307526	1.0	1.0	1.0	1.0	7	7
MST-424x1.0	MST-423x1.0	1.0	0.08346865832307526	0.08346865832307526	1.0	1.0	1.0	1.0	7	7
MST-425x1.0	MST-424x1.0	1.0	0.08346865832307526	0.08346865832307526	1.0	1.0	1.0	1.0	7	7
MST-426x1.0	MST-425x1.0	0.9948124879092474	0.08267836720465815	0.08346865832307526	1.0	0.9896785186279069	0.9690578124421996	1.0102992248136142	6	7
MST-427x1.0	MST-426x1.0	1.0	0.08267836720465815	0.08267836720465815	1.0	1.0	1.0	1.0	6	6
MST-428x1.0	MST-427x1.0	1.0	0.08267836720465815	0.08267836720465815	1.0	1.0	1.0	1.0	6	6
MST-429x1.0	MST-428x1.0	1.0	0.08267836720465815	0.08267836720465815	1.0	1.0	1.0	1.0	6	6
MST-430x1.0	MST-429x1.0	1.0	0.08267836720465815	0.08267836720465815	1.0	1.0	1.0	1.0	6	6
MST-431x1.0	MST-430x1.0	1.0	0.08267836720465815	0.08267836720465815	1.0	1.0	1.0	1.0	6	6
MST-432x1.0	MST-431x1.0	0.22902495215370397	0.011521469006910645	0.08267836720465815	1.0	0.12932138848157335	-0.04370965895962117	0.30235243592276784	5	6
MST-433x1.0	MST-432x1.0	1.0	0.011521469006910645	0.011521469006910645	1.0	1.0	1.0	1.0	5	5
MST-434x1.0	MST-433x1.0	1.0	0.011521469006910645	0.011521469006910645	1.0	1.0	1.0	1.0	5	5
MST-435x1.0	MST-434x1.0	1.0	0.011521469006910645	0.011521469006910645	1.0	1.0	1.0	1.0	5	5
MST-436x1.0	MST-435x1.0	1.0	0.011521469006910645	0.011521469006910645	1.0	1.0	1.0	1.0	5	5
MST-437x1.0	MST-436x1.0	1.0	0.011521469006910645	0.011521469006910645	1.0	1.0	1.0	1.0	5	5
MST-438x1.0	MST-437x1.0	0.8790397418830485	0.009057479779700839	0.011521469006910645	1.0	0.7841845734653484	0.5355507865468875	1.0328183603838095	4	5
MST-439x1.0	MST-438x1.0	1.0	0.009057479779700839	0.009057479779700839	1.0	1.0	1.0	1.0	4	4
MST-440x1.0	MST-439x1.0	1.0	0.009057479779700839	0.009057479779700839	1.0	1.0	1.0	1.0	4	4
MST-441x1.0	MST-440x1.0	1.0	0.009057479779700839	0.009057479779700839	1.0	1.0	1.0	1.0	4	4
MST-442x1.0	MST-441x1.0	1.0	0.009057479779700839	0.009057479779700839	1.0	1.0	1.0	1.0	4	4
MST-443x1.0	MST-442x1.0	0.9520310048820975	0.00823512678595728	0.009057479779700839	1.0	0.9084534077985666	0.7255499375656573	1.091356878031476	3	4
MST-444x1.0	MST-443x1.0	1.0	0.00823512678595728	0.00823512678595728	1.0	1.0	1.0	1.0	3	3
MST-445x1.0	MST-444x1.0	1.0	0.00823512678595728	0.00823512678595728	1.0	1.0	1.0	1.0	3	3
MST-446x1.0	MST-445x1.0	1.0	0.00823512678595728	0.00823512678595728	1.0	1.0	1.0	1.0	3	3
MST-447x1.0	MST-446x1.0	1.0	0.00823512678595728	0.00823512678595728	1.0	1.0	1.0	1.0	3	3
MST-448x1.0	MST-447x1.0	1.0	0.00823512678595728	0.00823512678595728	1.0	1.0	1.0	1.0	3	3
MST-449x1.0	MST-448x1.0	1.0	0.00823512678595728	0.00823512678595728	1.0	1.0	1.0	1.0	3	3
MST-450x1.0	MST-449x1.0	1.0	0.00823512678595728	0.00823512678595728	1.0	1.0	1.0	1.0	3	3
MST-451x1.0	MST-450x1.0	1.0	0.00823512678595728	0.00823512678595728	1.0	1.0	1.0	1.0	3	3
MST-452x1.0	MST-451x1.0	0.570011316445399	0.0032989623208159458	0.00823512678595728	1.0	0.3986124666584724	-0.09038703617555299	0.8876119694924978	2	3
MST-453x1.0	MST-452x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-454x1.0	MST-453x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-455x1.0	MST-454x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-456x1.0	MST-455x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-457x1.0	MST-456x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-458x1.0	MST-457x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-459x1.0	MST-458x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-460x1.0	MST-459x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-461x1.0	MST-460x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-462x1.0	MST-461x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-463x1.0	MST-462x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-464x1.0	MST-463x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-465x1.0	MST-464x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-466x1.0	MST-465x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-467x1.0	MST-466x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-468x1.0	MST-467x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-469x1.0	MST-468x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-470x1.0	MST-469x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-471x1.0	MST-470x1.0	1.0	0.0032989623208159458	0.0032989623208159458	1.0	1.0	1.0	1.0	2	2
MST-472x1.0	MST-471x1.0	0.0	0.0	0.0032989623208159458	1.0	0.0	-0.9971098270152066	0.9971098270152066	1	2
